time,open,high,low,close,tick_volume,spread,real_volume
2025-10-23 06:40:00,1.15949,1.15951,1.15946,1.15949,36,19,0
2025-10-23 06:45:00,1.1595,1.1595,1.1594,1.15941,28,19,0
2025-10-23 06:50:00,1.15941,1.15941,1.15915,1.15921,55,19,0
2025-10-23 06:55:00,1.15921,1.15924,1.15911,1.15919,80,19,0
2025-10-23 07:00:00,1.15918,1.1592,1.15896,1.159,107,19,0
2025-10-23 07:05:00,1.15903,1.15909,1.15899,1.15906,65,19,0
2025-10-23 07:10:00,1.1590799999999999,1.1592500000000001,1.15904,1.1592500000000001,67,19,0
2025-10-23 07:15:00,1.15926,1.15943,1.15926,1.15933,62,19,0
2025-10-23 07:20:00,1.15934,1.15939,1.15929,1.1593499999999999,49,19,0
2025-10-23 07:25:00,1.15934,1.15948,1.15931,1.15943,82,19,0
2025-10-23 07:30:00,1.15944,1.1595,1.1594,1.15949,63,19,0
2025-10-23 07:35:00,1.15949,1.15952,1.15944,1.15951,46,19,0
2025-10-23 07:40:00,1.15951,1.15961,1.15946,1.15957,41,19,0
2025-10-23 07:45:00,1.15957,1.1597,1.15953,1.15965,88,19,0
2025-10-23 07:50:00,1.15964,1.15968,1.15964,1.15966,38,19,0
2025-10-23 07:55:00,1.15965,1.15984,1.15965,1.15979,100,19,0
2025-10-23 08:00:00,1.15979,1.15984,1.15968,1.15979,70,19,0
2025-10-23 08:05:00,1.15979,1.15981,1.15977,1.15981,44,19,0
2025-10-23 08:10:00,1.1598,1.15984,1.15971,1.15973,72,19,0
2025-10-23 08:15:00,1.15972,1.15975,1.15963,1.1596899999999999,56,19,0
2025-10-23 08:20:00,1.1596899999999999,1.15975,1.1595900000000001,1.15966,60,19,0
2025-10-23 08:25:00,1.15966,1.15993,1.15966,1.15987,60,19,0
2025-10-23 08:30:00,1.15987,1.15987,1.15967,1.15976,89,19,0
2025-10-23 08:35:00,1.15976,1.1598600000000001,1.15964,1.15966,91,19,0
2025-10-23 08:40:00,1.15965,1.15977,1.15963,1.15976,59,19,0
2025-10-23 08:45:00,1.1598,1.16001,1.15979,1.15999,71,19,0
2025-10-23 08:50:00,1.16001,1.16026,1.15997,1.16022,112,19,0
2025-10-23 08:55:00,1.16023,1.16032,1.16,1.16005,152,19,0
2025-10-23 09:00:00,1.16004,1.16021,1.1599599999999999,1.16009,161,19,0
2025-10-23 09:05:00,1.16008,1.16028,1.15979,1.15997,277,19,0
2025-10-23 09:10:00,1.15998,1.16015,1.15985,1.15991,201,19,0
2025-10-23 09:15:00,1.1599,1.16022,1.1599,1.16006,148,19,0
2025-10-23 09:20:00,1.16004,1.16005,1.15977,1.15979,123,19,0
2025-10-23 09:25:00,1.15978,1.15984,1.1597,1.15978,186,19,0
2025-10-23 09:30:00,1.15979,1.1599599999999999,1.15955,1.15977,245,19,0
2025-10-23 09:35:00,1.15976,1.15979,1.15933,1.1594,213,19,0
2025-10-23 09:40:00,1.15938,1.15938,1.15896,1.15936,205,19,0
2025-10-23 09:45:00,1.1593499999999999,1.15949,1.15922,1.15946,149,19,0
2025-10-23 09:50:00,1.15946,1.1598,1.15942,1.15962,208,19,0
2025-10-23 09:55:00,1.15961,1.1598,1.15927,1.15934,298,19,0
2025-10-23 10:00:00,1.15932,1.1595,1.15912,1.15941,375,19,0
2025-10-23 10:05:00,1.1594,1.15961,1.1593,1.15948,194,19,0
2025-10-23 10:10:00,1.15947,1.15957,1.15937,1.15941,159,19,0
2025-10-23 10:15:00,1.15942,1.1596899999999999,1.1593,1.1596899999999999,196,19,0
2025-10-23 10:20:00,1.1596899999999999,1.15997,1.1595900000000001,1.1596899999999999,159,19,0
2025-10-23 10:25:00,1.1596899999999999,1.1596899999999999,1.1594,1.15944,170,19,0
2025-10-23 10:30:00,1.15944,1.1595900000000001,1.15914,1.1592500000000001,196,19,0
2025-10-23 10:35:00,1.1592500000000001,1.15928,1.15899,1.15923,233,19,0
2025-10-23 10:40:00,1.15923,1.15952,1.15917,1.15941,207,19,0
2025-10-23 10:45:00,1.1594,1.15964,1.15927,1.15964,121,19,0
2025-10-23 10:50:00,1.15964,1.15989,1.15951,1.15978,197,19,0
2025-10-23 10:55:00,1.15982,1.16005,1.15975,1.15991,214,19,0
2025-10-23 11:00:00,1.15991,1.16009,1.15975,1.16008,199,19,0
2025-10-23 11:05:00,1.16008,1.16039,1.16008,1.16013,191,19,0
2025-10-23 11:10:00,1.16014,1.16018,1.16002,1.16005,144,19,0
2025-10-23 11:15:00,1.16004,1.16053,1.15985,1.16003,269,19,0
2025-10-23 11:20:00,1.16004,1.16036,1.16002,1.16016,127,19,0
2025-10-23 11:25:00,1.16016,1.16029,1.16014,1.16029,129,19,0
2025-10-23 11:30:00,1.16027,1.16034,1.16001,1.16004,183,19,0
2025-10-23 11:35:00,1.16002,1.1601,1.15993,1.1599599999999999,147,19,0
2025-10-23 11:40:00,1.15997,1.16,1.15962,1.15975,197,19,0
2025-10-23 11:45:00,1.15974,1.15975,1.15938,1.15962,173,19,0
2025-10-23 11:50:00,1.15962,1.15973,1.15934,1.15948,158,19,0
2025-10-23 11:55:00,1.15947,1.15956,1.15919,1.15953,209,19,0
2025-10-23 12:00:00,1.15953,1.15975,1.15947,1.15958,177,19,0
2025-10-23 12:05:00,1.15957,1.1595900000000001,1.1593,1.15934,126,19,0
2025-10-23 12:10:00,1.1593499999999999,1.15948,1.15929,1.15947,187,19,0
2025-10-23 12:15:00,1.15946,1.15984,1.1594,1.15978,150,19,0
2025-10-23 12:20:00,1.15977,1.15989,1.1595900000000001,1.15985,128,19,0
2025-10-23 12:25:00,1.1598600000000001,1.15994,1.15974,1.15983,122,19,0
2025-10-23 12:30:00,1.15981,1.15981,1.15956,1.1595900000000001,132,19,0
2025-10-23 12:35:00,1.15958,1.15985,1.15953,1.1596899999999999,118,19,0
2025-10-23 12:40:00,1.1596899999999999,1.1596899999999999,1.15939,1.15958,139,19,0
2025-10-23 12:45:00,1.15958,1.15965,1.15939,1.1596,153,19,0
2025-10-23 12:50:00,1.1595900000000001,1.1596,1.1592500000000001,1.15928,89,19,0
2025-10-23 12:55:00,1.15927,1.15932,1.15921,1.15927,113,19,0
2025-10-23 13:00:00,1.15926,1.15929,1.15911,1.15921,166,19,0
2025-10-23 13:05:00,1.15919,1.15924,1.15912,1.15919,86,19,0
2025-10-23 13:10:00,1.15916,1.1593,1.1591,1.15922,135,19,0
2025-10-23 13:15:00,1.1592,1.15939,1.15918,1.15936,115,19,0
2025-10-23 13:20:00,1.15932,1.15932,1.15909,1.15921,99,19,0
2025-10-23 13:25:00,1.1592,1.15931,1.15904,1.15912,149,19,0
2025-10-23 13:30:00,1.15911,1.15928,1.15903,1.1592,146,19,0
2025-10-23 13:35:00,1.15919,1.15923,1.15912,1.15919,110,19,0
2025-10-23 13:40:00,1.15918,1.15926,1.15891,1.15892,104,19,0
2025-10-23 13:45:00,1.15892,1.15905,1.15869,1.1588,150,19,0
2025-10-23 13:50:00,1.1588,1.15904,1.15879,1.15891,133,19,0
2025-10-23 13:55:00,1.1589,1.159,1.1584699999999999,1.15869,219,19,0
2025-10-23 14:00:00,1.15868,1.15886,1.15854,1.15867,326,19,0
2025-10-23 14:05:00,1.15867,1.15873,1.1584699999999999,1.15863,128,19,0
2025-10-23 14:10:00,1.15861,1.1588,1.15846,1.1586400000000001,152,19,0
2025-10-23 14:15:00,1.1586400000000001,1.1586400000000001,1.15845,1.15853,106,19,0
2025-10-23 14:20:00,1.15853,1.15869,1.15852,1.15861,109,19,0
2025-10-23 14:25:00,1.1586,1.1587399999999999,1.15856,1.15865,158,19,0
2025-10-23 14:30:00,1.15865,1.15905,1.15848,1.15904,221,19,0
2025-10-23 14:35:00,1.15905,1.1592,1.15879,1.15889,154,19,0
2025-10-23 14:40:00,1.15887,1.15903,1.15884,1.15903,130,19,0
2025-10-23 14:45:00,1.15902,1.15903,1.15885,1.15886,115,19,0
2025-10-23 14:50:00,1.15885,1.1589,1.15875,1.15884,161,19,0
2025-10-23 14:55:00,1.15885,1.15888,1.15854,1.15862,235,19,0
2025-10-23 15:00:00,1.15865,1.1589800000000001,1.15865,1.1589800000000001,339,19,0
2025-10-23 15:05:00,1.15899,1.15924,1.15894,1.15923,195,19,0
2025-10-23 15:10:00,1.15922,1.15928,1.15894,1.15903,205,19,0
2025-10-23 15:15:00,1.15904,1.15916,1.15856,1.15863,244,19,0
2025-10-23 15:20:00,1.1586400000000001,1.15886,1.15858,1.15865,195,19,0
2025-10-23 15:25:00,1.1586400000000001,1.1591,1.1586,1.15904,146,19,0
2025-10-23 15:30:00,1.15904,1.15954,1.15901,1.15948,205,19,0
2025-10-23 15:35:00,1.15947,1.1598600000000001,1.15943,1.15985,208,19,0
2025-10-23 15:40:00,1.15988,1.15999,1.15968,1.15988,188,19,0
2025-10-23 15:45:00,1.15989,1.16029,1.1598600000000001,1.16029,241,19,0
2025-10-23 15:50:00,1.16028,1.16051,1.1602000000000001,1.16039,211,19,0
2025-10-23 15:55:00,1.1604,1.16048,1.1599,1.15997,258,19,0
2025-10-23 16:00:00,1.15997,1.16017,1.15979,1.15985,335,19,0
2025-10-23 16:05:00,1.1598600000000001,1.16023,1.15972,1.15997,311,19,0
2025-10-23 16:10:00,1.1599599999999999,1.16004,1.15981,1.15997,292,19,0
2025-10-23 16:15:00,1.15998,1.16017,1.15994,1.16001,166,19,0
2025-10-23 16:20:00,1.15998,1.16021,1.1599,1.16012,281,19,0
2025-10-23 16:25:00,1.16012,1.16037,1.16004,1.16029,185,19,0
2025-10-23 16:30:00,1.1602999999999999,1.16076,1.16025,1.16067,384,19,0
2025-10-23 16:35:00,1.16066,1.16097,1.16061,1.1608100000000001,414,19,0
2025-10-23 16:40:00,1.16082,1.16083,1.16054,1.16058,315,19,0
2025-10-23 16:45:00,1.1605699999999999,1.16061,1.16026,1.16049,363,19,0
2025-10-23 16:50:00,1.16048,1.16062,1.16037,1.16045,276,19,0
2025-10-23 16:55:00,1.1604700000000001,1.16075,1.1604700000000001,1.16056,327,19,0
2025-10-23 17:00:00,1.1605699999999999,1.161,1.1604700000000001,1.1609099999999999,396,19,0
2025-10-23 17:05:00,1.16092,1.16139,1.16085,1.16112,341,19,0
2025-10-23 17:10:00,1.16109,1.16117,1.16092,1.16103,288,19,0
2025-10-23 17:15:00,1.16102,1.16128,1.16092,1.16116,275,19,0
2025-10-23 17:20:00,1.16114,1.16119,1.16087,1.1610800000000001,252,19,0
2025-10-23 17:25:00,1.16109,1.16119,1.16083,1.16119,227,19,0
2025-10-23 17:30:00,1.16121,1.16175,1.16119,1.16175,268,19,0
2025-10-23 17:35:00,1.16173,1.1619,1.16137,1.16143,192,19,0
2025-10-23 17:40:00,1.16145,1.16151,1.16126,1.16147,233,19,0
2025-10-23 17:45:00,1.16147,1.16147,1.16093,1.16115,260,19,0
2025-10-23 17:50:00,1.16114,1.16139,1.16093,1.16134,265,19,0
2025-10-23 17:55:00,1.16134,1.16147,1.16096,1.16123,506,19,0
2025-10-23 18:00:00,1.16124,1.16149,1.1612,1.16139,326,19,0
2025-10-23 18:05:00,1.16138,1.16149,1.16095,1.16106,211,19,0
2025-10-23 18:10:00,1.16107,1.16119,1.16062,1.16068,289,19,0
2025-10-23 18:15:00,1.16067,1.16088,1.1606,1.16084,293,19,0
2025-10-23 18:20:00,1.16085,1.16089,1.1606,1.16074,231,19,0
2025-10-23 18:25:00,1.16074,1.16086,1.16059,1.1607,214,19,0
2025-10-23 18:30:00,1.1607,1.16114,1.16062,1.1607,178,19,0
2025-10-23 18:35:00,1.16068,1.16082,1.16055,1.16066,291,19,0
2025-10-23 18:40:00,1.16066,1.1608,1.16055,1.16066,191,19,0
2025-10-23 18:45:00,1.16067,1.1608100000000001,1.16058,1.16074,209,19,0
2025-10-23 18:50:00,1.16076,1.161,1.16066,1.161,110,19,0
2025-10-23 18:55:00,1.16103,1.16131,1.16103,1.16107,204,19,0
2025-10-23 19:00:00,1.1610800000000001,1.16143,1.16102,1.1611,166,19,0
2025-10-23 19:05:00,1.16112,1.16138,1.16109,1.16128,170,19,0
2025-10-23 19:10:00,1.16128,1.1615,1.16107,1.16148,139,19,0
2025-10-23 19:15:00,1.16148,1.16148,1.1611799999999999,1.16123,149,19,0
2025-10-23 19:20:00,1.16125,1.16125,1.16106,1.1612,131,19,0
2025-10-23 19:25:00,1.16119,1.16143,1.16119,1.16139,120,19,0
2025-10-23 19:30:00,1.16139,1.16151,1.16119,1.16129,114,19,0
2025-10-23 19:35:00,1.1613,1.16131,1.16114,1.16121,92,19,0
2025-10-23 19:40:00,1.1612,1.16129,1.16092,1.16099,101,19,0
2025-10-23 19:45:00,1.161,1.16104,1.16059,1.16068,170,19,0
2025-10-23 19:50:00,1.16067,1.16084,1.16058,1.1607,166,19,0
2025-10-23 19:55:00,1.16069,1.16069,1.16054,1.16059,196,19,0
2025-10-23 20:00:00,1.16058,1.16064,1.1605,1.16062,245,19,0
2025-10-23 20:05:00,1.16061,1.16063,1.16034,1.1605,234,19,0
2025-10-23 20:10:00,1.16049,1.16061,1.16044,1.1605699999999999,118,19,0
2025-10-23 20:15:00,1.16058,1.16084,1.16054,1.16071,141,19,0
2025-10-23 20:20:00,1.1607,1.16074,1.1605,1.16053,107,19,0
2025-10-23 20:25:00,1.16054,1.16061,1.16049,1.16054,130,19,0
2025-10-23 20:30:00,1.16053,1.16068,1.16051,1.16059,128,19,0
2025-10-23 20:35:00,1.16058,1.16071,1.16055,1.16064,111,19,0
2025-10-23 20:40:00,1.16064,1.16079,1.16064,1.16073,57,19,0
2025-10-23 20:45:00,1.16073,1.16104,1.16072,1.1609,79,19,0
2025-10-23 20:50:00,1.16089,1.16094,1.16088,1.1609,34,19,0
2025-10-23 20:55:00,1.16089,1.16112,1.16089,1.1610800000000001,147,19,0
2025-10-23 21:00:00,1.1610800000000001,1.1611,1.16094,1.16095,136,19,0
2025-10-23 21:05:00,1.16093,1.161,1.16089,1.161,57,19,0
2025-10-23 21:10:00,1.161,1.16115,1.16095,1.16113,65,19,0
2025-10-23 21:15:00,1.16115,1.1612,1.1610800000000001,1.16114,143,19,0
2025-10-23 21:20:00,1.16113,1.16136,1.16111,1.16135,69,19,0
2025-10-23 21:25:00,1.16135,1.16139,1.16103,1.16111,115,19,0
2025-10-23 21:30:00,1.1611,1.16147,1.1611,1.16145,131,19,0
2025-10-23 21:35:00,1.16145,1.16153,1.16135,1.1614,104,19,0
2025-10-23 21:40:00,1.1614,1.1616900000000001,1.1614,1.16164,83,19,0
2025-10-23 21:45:00,1.16163,1.16165,1.1615,1.1615199999999999,95,19,0
2025-10-23 21:50:00,1.1615,1.16158,1.16149,1.16155,64,19,0
2025-10-23 21:55:00,1.16155,1.1617,1.1615199999999999,1.16166,66,19,0
2025-10-23 22:00:00,1.16166,1.16186,1.16166,1.16171,113,19,0
2025-10-23 22:05:00,1.1617,1.16192,1.16164,1.1616900000000001,101,19,0
2025-10-23 22:10:00,1.16168,1.16174,1.16164,1.1617,59,19,0
2025-10-23 22:15:00,1.1616900000000001,1.1617,1.16154,1.16156,54,19,0
2025-10-23 22:20:00,1.16157,1.16162,1.16149,1.16157,58,19,0
2025-10-23 22:25:00,1.16155,1.16161,1.16145,1.16151,110,19,0
2025-10-23 22:30:00,1.1615199999999999,1.16156,1.16147,1.16156,63,19,0
2025-10-23 22:35:00,1.16155,1.16167,1.16145,1.16157,136,19,0
2025-10-23 22:40:00,1.16156,1.16168,1.16155,1.16168,103,19,0
2025-10-23 22:45:00,1.1616900000000001,1.1616900000000001,1.16157,1.16161,84,19,0
2025-10-23 22:50:00,1.1616,1.16167,1.16157,1.16166,86,19,0
2025-10-23 22:55:00,1.16167,1.1616900000000001,1.16144,1.16155,153,19,0
2025-10-23 23:00:00,1.16155,1.16155,1.16133,1.16138,152,19,0
2025-10-23 23:05:00,1.16139,1.16139,1.16128,1.16135,55,19,0
2025-10-23 23:10:00,1.16134,1.16145,1.16131,1.16144,62,19,0
2025-10-23 23:15:00,1.16145,1.16148,1.16126,1.16128,88,19,0
2025-10-23 23:20:00,1.16129,1.16145,1.16129,1.16143,37,19,0
2025-10-23 23:25:00,1.1614200000000001,1.16144,1.16132,1.16137,35,19,0
2025-10-23 23:30:00,1.16136,1.1615,1.16132,1.16148,36,19,0
2025-10-23 23:35:00,1.16148,1.16151,1.16146,1.16149,25,19,0
2025-10-23 23:40:00,1.16149,1.16149,1.16135,1.16136,24,19,0
2025-10-23 23:45:00,1.16135,1.16171,1.16135,1.1616900000000001,48,19,0
2025-10-23 23:50:00,1.16168,1.16184,1.16168,1.16175,60,19,0
2025-10-23 23:55:00,1.16174,1.1618,1.16163,1.16167,189,19,0
2025-10-24 00:00:00,1.1614,1.16155,1.16129,1.16143,12,46,0
2025-10-24 00:05:00,1.16143,1.16143,1.16132,1.1614200000000001,17,56,0
2025-10-24 00:10:00,1.1614200000000001,1.16149,1.16139,1.16141,15,52,0
2025-10-24 00:15:00,1.16141,1.16148,1.16132,1.16133,15,53,0
2025-10-24 00:20:00,1.16133,1.16134,1.16132,1.16134,7,55,0
2025-10-24 00:25:00,1.16135,1.16143,1.16135,1.16143,7,48,0
2025-10-24 00:30:00,1.16143,1.1615,1.16143,1.16143,17,43,0
2025-10-24 00:35:00,1.16144,1.16145,1.16143,1.16145,7,40,0
2025-10-24 00:40:00,1.1615,1.16153,1.16139,1.16146,84,38,0
2025-10-24 00:45:00,1.1614,1.1615,1.16136,1.16145,87,30,0
2025-10-24 00:50:00,1.16144,1.1615199999999999,1.16139,1.1615,159,41,0
2025-10-24 00:55:00,1.16148,1.16159,1.1614,1.16146,340,19,0
2025-10-24 01:00:00,1.16144,1.16199,1.16144,1.1619,191,19,0
2025-10-24 01:05:00,1.16189,1.1619,1.1618,1.16189,30,21,0
2025-10-24 01:10:00,1.1619,1.1620300000000001,1.16188,1.16202,30,19,0
2025-10-24 01:15:00,1.16201,1.16201,1.16186,1.16188,46,19,0
2025-10-24 01:20:00,1.16188,1.16191,1.16184,1.16189,66,19,0
2025-10-24 01:25:00,1.16189,1.16194,1.16185,1.1619,61,19,0
2025-10-24 01:30:00,1.16191,1.16195,1.16188,1.16192,92,20,0
2025-10-24 01:35:00,1.16192,1.16193,1.16185,1.16189,16,20,0
2025-10-24 01:40:00,1.16189,1.16189,1.16173,1.16173,44,19,0
2025-10-24 01:45:00,1.16174,1.1618,1.16172,1.16177,52,19,0
2025-10-24 01:50:00,1.16177,1.16184,1.16177,1.1617899999999999,42,20,0
2025-10-24 01:55:00,1.16181,1.16184,1.16168,1.1617,59,20,0
2025-10-24 02:00:00,1.1617,1.16172,1.16154,1.16165,51,20,0
2025-10-24 02:05:00,1.16164,1.16165,1.16151,1.16154,50,20,0
2025-10-24 02:10:00,1.16153,1.16163,1.16153,1.16159,29,20,0
2025-10-24 02:15:00,1.1616,1.16162,1.16158,1.1616,14,20,0
2025-10-24 02:20:00,1.1616,1.16165,1.16159,1.1616,13,19,0
2025-10-24 02:25:00,1.16159,1.16163,1.16154,1.16154,16,19,0
2025-10-24 02:30:00,1.16155,1.16155,1.1614,1.16145,26,19,0
2025-10-24 02:35:00,1.16146,1.16149,1.16143,1.16147,14,19,0
2025-10-24 02:40:00,1.16147,1.16167,1.16146,1.16165,36,19,0
2025-10-24 02:45:00,1.16166,1.16172,1.16159,1.1617,54,19,0
2025-10-24 02:50:00,1.1617,1.1617899999999999,1.1616900000000001,1.16176,26,19,0
2025-10-24 02:55:00,1.16175,1.16176,1.16162,1.16162,30,19,0
2025-10-24 03:00:00,1.16161,1.16202,1.16158,1.16181,151,19,0
2025-10-24 03:05:00,1.16181,1.16201,1.16171,1.16194,68,19,0
2025-10-24 03:10:00,1.16194,1.1620300000000001,1.16181,1.16182,68,19,0
2025-10-24 03:15:00,1.16181,1.16195,1.1618,1.16181,91,19,0
2025-10-24 03:20:00,1.16181,1.16197,1.16174,1.16193,91,19,0
2025-10-24 03:25:00,1.16193,1.162,1.16187,1.16196,41,19,0
2025-10-24 03:30:00,1.16196,1.16205,1.16186,1.16192,72,19,0
2025-10-24 03:35:00,1.16192,1.16205,1.16191,1.16196,53,19,0
2025-10-24 03:40:00,1.16196,1.16198,1.16187,1.16197,30,19,0
2025-10-24 03:45:00,1.16196,1.16201,1.16177,1.1617899999999999,59,19,0
2025-10-24 03:50:00,1.1617899999999999,1.16191,1.1616900000000001,1.16175,130,19,0
2025-10-24 03:55:00,1.16181,1.16181,1.16167,1.1617,71,19,0
2025-10-24 04:00:00,1.1616900000000001,1.16177,1.16156,1.16167,154,19,0
2025-10-24 04:05:00,1.16167,1.1617,1.16146,1.16147,65,19,0
2025-10-24 04:10:00,1.16146,1.16146,1.16129,1.1614,42,19,0
2025-10-24 04:15:00,1.16141,1.1614200000000001,1.16126,1.16127,53,19,0
2025-10-24 04:20:00,1.16126,1.16127,1.16092,1.16106,109,19,0
2025-10-24 04:25:00,1.16104,1.16115,1.16103,1.16106,75,19,0
2025-10-24 04:30:00,1.16107,1.16107,1.16084,1.16084,169,19,0
2025-10-24 04:35:00,1.16085,1.16107,1.16084,1.16101,169,19,0
2025-10-24 04:40:00,1.161,1.16105,1.16089,1.16105,111,19,0
2025-10-24 04:45:00,1.16103,1.16103,1.16095,1.16099,40,19,0
2025-10-24 04:50:00,1.161,1.16117,1.16099,1.1610800000000001,98,19,0
2025-10-24 04:55:00,1.16109,1.1611,1.1608,1.16085,207,19,0
2025-10-24 05:00:00,1.16086,1.16096,1.16082,1.16094,70,19,0
2025-10-24 05:05:00,1.16095,1.16105,1.16089,1.16105,46,19,0
2025-10-24 05:10:00,1.16105,1.16115,1.16097,1.16107,69,19,0
2025-10-24 05:15:00,1.1610800000000001,1.16109,1.16094,1.16094,85,19,0
2025-10-24 05:20:00,1.16095,1.16099,1.16084,1.16086,93,19,0
2025-10-24 05:25:00,1.16085,1.16086,1.16077,1.1608,49,19,0
2025-10-24 05:30:00,1.1608100000000001,1.16085,1.16076,1.16076,56,19,0
2025-10-24 05:35:00,1.16076,1.16087,1.1607,1.16074,91,19,0
2025-10-24 05:40:00,1.16075,1.16084,1.16069,1.16074,235,19,0
2025-10-24 05:45:00,1.16073,1.16079,1.16073,1.16075,61,19,0
2025-10-24 05:50:00,1.16076,1.16076,1.16072,1.16074,61,19,0
2025-10-24 05:55:00,1.16074,1.16077,1.16067,1.16069,112,19,0
2025-10-24 06:00:00,1.1607,1.16075,1.16068,1.16074,59,19,0
2025-10-24 06:05:00,1.16076,1.16078,1.16066,1.16067,56,19,0
2025-10-24 06:10:00,1.16068,1.16072,1.16067,1.1607,57,19,0
2025-10-24 06:15:00,1.16069,1.16071,1.1606,1.16069,70,19,0
2025-10-24 06:20:00,1.16068,1.16096,1.16068,1.1608100000000001,64,19,0
2025-10-24 06:25:00,1.16082,1.16088,1.1608100000000001,1.16087,29,19,0
2025-10-24 06:30:00,1.16089,1.16093,1.16084,1.16093,55,19,0
2025-10-24 06:35:00,1.16094,1.16095,1.16083,1.16083,39,19,0
2025-10-24 06:40:00,1.16084,1.16089,1.1608100000000001,1.16085,48,19,0
2025-10-24 06:45:00,1.16086,1.16087,1.16085,1.16085,19,19,0
2025-10-24 06:50:00,1.16086,1.16107,1.16085,1.16102,63,19,0
2025-10-24 06:55:00,1.16101,1.16103,1.1608100000000001,1.16082,72,19,0
2025-10-24 07:00:00,1.1608,1.16082,1.16067,1.1607,64,19,0
2025-10-24 07:05:00,1.16069,1.16071,1.16048,1.16064,75,19,0
2025-10-24 07:10:00,1.16064,1.16067,1.16059,1.16065,43,19,0
2025-10-24 07:15:00,1.16066,1.16066,1.16059,1.16062,55,19,0
2025-10-24 07:20:00,1.16061,1.16061,1.1605,1.16055,65,19,0
2025-10-24 07:25:00,1.16055,1.16058,1.16048,1.16053,59,19,0
2025-10-24 07:30:00,1.16054,1.16062,1.16051,1.16061,54,19,0
2025-10-24 07:35:00,1.16062,1.16065,1.16054,1.16058,39,19,0
2025-10-24 07:40:00,1.16059,1.16063,1.16055,1.16056,29,19,0
2025-10-24 07:45:00,1.16055,1.1605699999999999,1.1604700000000001,1.1605,43,19,0
2025-10-24 07:50:00,1.16049,1.16056,1.16048,1.16055,35,19,0
2025-10-24 07:55:00,1.16055,1.1607,1.16054,1.16065,67,19,0
2025-10-24 08:00:00,1.16066,1.16068,1.16051,1.1606,77,19,0
2025-10-24 08:05:00,1.16061,1.16065,1.16056,1.16061,54,19,0
2025-10-24 08:10:00,1.16064,1.16071,1.16059,1.16062,94,19,0
2025-10-24 08:15:00,1.16061,1.16062,1.16054,1.16061,55,19,0
2025-10-24 08:20:00,1.1606,1.16063,1.16051,1.16051,46,19,0
2025-10-24 08:25:00,1.16049,1.16049,1.16012,1.16012,66,19,0
2025-10-24 08:30:00,1.16012,1.16034,1.16008,1.1602999999999999,85,19,0
2025-10-24 08:35:00,1.16031,1.16043,1.16024,1.16039,56,19,0
2025-10-24 08:40:00,1.16039,1.16041,1.1602999999999999,1.16038,68,19,0
2025-10-24 08:45:00,1.16037,1.16056,1.16037,1.1604700000000001,53,19,0
2025-10-24 08:50:00,1.16048,1.16058,1.16044,1.16052,66,19,0
2025-10-24 08:55:00,1.1605,1.16055,1.1604,1.16045,53,19,0
2025-10-24 09:00:00,1.16043,1.16056,1.16021,1.16038,304,19,0
2025-10-24 09:05:00,1.1604,1.16046,1.16021,1.16021,154,19,0
2025-10-24 09:10:00,1.16022,1.16024,1.15999,1.16003,176,19,0
2025-10-24 09:15:00,1.16002,1.16022,1.16002,1.16011,166,19,0
2025-10-24 09:20:00,1.16014,1.16049,1.16014,1.16049,163,19,0
2025-10-24 09:25:00,1.16049,1.16074,1.16049,1.16066,188,19,0
2025-10-24 09:30:00,1.16066,1.16084,1.16049,1.16082,216,19,0
2025-10-24 09:35:00,1.16082,1.161,1.16073,1.16092,167,19,0
2025-10-24 09:40:00,1.16092,1.161,1.16083,1.16097,115,19,0
2025-10-24 09:45:00,1.16097,1.1610800000000001,1.16086,1.16087,113,19,0
2025-10-24 09:50:00,1.16086,1.16105,1.16082,1.16099,108,19,0
2025-10-24 09:55:00,1.16099,1.16131,1.16076,1.16126,220,19,0
2025-10-24 10:00:00,1.16125,1.16157,1.16107,1.16112,358,19,0
2025-10-24 10:05:00,1.16113,1.16119,1.16078,1.1609099999999999,263,19,0
2025-10-24 10:10:00,1.16092,1.16107,1.16079,1.16096,242,19,0
2025-10-24 10:15:00,1.16095,1.16095,1.16021,1.16071,346,19,0
2025-10-24 10:20:00,1.16076,1.16079,1.16009,1.16032,264,19,0
2025-10-24 10:25:00,1.16031,1.16066,1.1602999999999999,1.16062,199,19,0
2025-10-24 10:30:00,1.16061,1.16269,1.16061,1.16253,627,19,0
2025-10-24 10:35:00,1.16256,1.16266,1.1622,1.16223,551,19,0
2025-10-24 10:40:00,1.16221,1.16251,1.16204,1.16206,397,19,0
2025-10-24 10:45:00,1.16205,1.16229,1.16164,1.16164,289,19,0
2025-10-24 10:50:00,1.16164,1.16199,1.1615199999999999,1.1616,286,19,0
2025-10-24 10:55:00,1.16161,1.16176,1.16159,1.16172,163,19,0
2025-10-24 11:00:00,1.16173,1.1623,1.16171,1.1618,334,19,0
2025-10-24 11:05:00,1.1618,1.16181,1.16135,1.1614,237,19,0
2025-10-24 11:10:00,1.16141,1.16163,1.16121,1.16122,271,19,0
2025-10-24 11:15:00,1.1612,1.16134,1.16077,1.16115,321,19,0
2025-10-24 11:20:00,1.16115,1.1611799999999999,1.16063,1.16064,243,19,0
2025-10-24 11:25:00,1.16062,1.16082,1.16054,1.16075,235,19,0
2025-10-24 11:30:00,1.16079,1.16095,1.16055,1.16083,342,19,0
2025-10-24 11:35:00,1.16084,1.16114,1.1608,1.1609099999999999,219,19,0
